source_university,yop_kodu,year,program,tercih_sayisi
mayis,202210345,2022,Arapça Mütercim ve Tercümanlık (Fakülte),43
mayis,202210345,2022,Arapça Mütercim ve Tercümanlık (Yüksekokul),10
mayis,202210345,2022,Arapça Öğretmenliği,111
mayis,202210345,2022,Bilgisayar Mühendisliği,5
mayis,202210345,2022,Bilişim Sistemleri Mühendisliği,2
mayis,202210345,2022,Çocuk Gelişimi (Açıköğretim),2
mayis,202210345,2022,Elektrik-Elektronik Mühendisliği,4
mayis,202210345,2022,Fizyoterapi ve Rehabilitasyon (Fakülte),1
mayis,202210345,2022,İç Mimarlık ve Çevre Tasarımı,4
mayis,202210345,2022,İktisat,2
mayis,202210345,2022,İlahiyat,24
mayis,202210345,2022,İlahiyat (M.T.O.K.),12
mayis,202210345,2022,İngiliz Dili ve Edebiyatı,1
mayis,202210345,2022,İngilizce Mütercim ve Tercümanlık (Fakülte),8
mayis,202210345,2022,İngilizce Mütercim ve Tercümanlık (Yüksekokul),1
mayis,202210345,2022,İngilizce Öğretmenliği,6
mayis,202210345,2022,İslam İktisadı ve Finans,1
mayis,202210345,2022,İslami İlimler,3
mayis,202210345,2022,İşletme,1
mayis,202210345,2022,Okul Öncesi Öğretmenliği,1
mayis,202210345,2022,Ön Lisans,35
mayis,202210345,2022,Özel Eğitim Öğretmenliği,1
mayis,202210345,2022,Sosyal Hizmet (Açıköğretim),1
mayis,202210345,2023,Arap Dili ve Edebiyatı,46
mayis,202210345,2023,Arapça Mütercim ve Tercümanlık (Fakülte),56
mayis,202210345,2023,Arapça Mütercim ve Tercümanlık (Yüksekokul),27
mayis,202210345,2023,Arapça Öğretmenliği,131
mayis,202210345,2023,Bitki Koruma,1
mayis,202210345,2023,Dilbilimi,2
mayis,202210345,2023,Endüstriyel Tasarım (Fakülte),1
mayis,202210345,2023,Fars Dili ve Edebiyatı,2
mayis,202210345,2023,Fransız Dili ve Edebiyatı,1
mayis,202210345,2023,Gastronomi ve Mutfak Sanatları (Fakülte),1
mayis,202210345,2023,Grafik Tasarımı,2
mayis,202210345,2023,Hemşirelik (Fakülte),3
mayis,202210345,2023,İç Mimarlık,1
mayis,202210345,2023,İktisat (Açıköğretim),1
mayis,202210345,2023,İlahiyat,12
mayis,202210345,2023,İlahiyat (M.T.O.K.),2
mayis,202210345,2023,İngiliz Dili ve Edebiyatı,8
mayis,202210345,2023,İngilizce Mütercim ve Tercümanlık (Fakülte),16
mayis,202210345,2023,İngilizce Mütercim ve Tercümanlık (Yüksekokul),3
mayis,202210345,2023,İngilizce Öğretmenliği,24
mayis,202210345,2023,İslami İlimler,8
mayis,202210345,2023,İşletme,1
mayis,202210345,2023,İşletme (Açıköğretim),2
mayis,202210345,2023,Kamu Yönetimi,1
mayis,202210345,2023,Kamu Yönetimi (Açıköğretim),1
mayis,202210345,2023,Kıbrıs,1
mayis,202210345,2023,Maliye,5
mayis,202210345,2023,Okul Öncesi Öğretmenliği,1
mayis,202210345,2023,Orman Mühendisliği,11
mayis,202210345,2023,Ön Lisans,26
mayis,202210345,2023,Özel Eğitim Öğretmenliği,6
mayis,202210345,2023,Psikoloji,1
mayis,202210345,2023,Siyaset Bilimi ve Kamu Yönetimi,2
mayis,202210345,2023,Siyaset Bilimi ve Kamu Yönetimi (Açıköğretim),2
mayis,202210345,2023,Sosyal Hizmet (Fakülte),1
mayis,202210345,2023,Tarih,8
mayis,202210345,2023,Tarih Öğretmenliği,1
mayis,202210345,2023,Uluslararası İlişkiler (Açıköğretim),1
mayis,202210345,2023,Uluslararası Ticaret (Fakülte),1
mayis,202210345,2023,Uluslararası Ticaret ve Finansman (Fakülte),2
mayis,202210345,2023,Uluslararası Ticaret ve Lojistik (Açıköğretim),2
mayis,202210345,2023,Urdu Dili ve Edebiyatı,1
mayis,202210345,2024,Antropoloji,2
mayis,202210345,2024,Arap Dili Ve Edebiyatı,32
mayis,202210345,2024,Arapça Mütercim Ve Tercümanlık,108
mayis,202210345,2024,Arapça Öğretmenliği,169
mayis,202210345,2024,Arkeoloji,2
mayis,202210345,2024,Coğrafya (açıköğretim),1
mayis,202210345,2024,Ekonometri,1
mayis,202210345,2024,Fars Dili Ve Edebiyatı,7
mayis,202210345,2024,Farsça Mütercim Ve Tercümanlık,1
mayis,202210345,2024,Felsefe,3
mayis,202210345,2024,Finans Ve Bankacılık,1
mayis,202210345,2024,Fransızca Mütercim Ve Tercümanlık,5
mayis,202210345,2024,Fransızca Öğretmenliği,2
mayis,202210345,2024,Gastronomi Ve Mutfak Sanatları,2
mayis,202210345,2024,Geleneksel Türk Sanatları,1
mayis,202210345,2024,Görsel İletişim Tasarımı,1
mayis,202210345,2024,Halkla İlişkiler Ve Reklamcılık,1
mayis,202210345,2024,İbrani Dili Ve Kültürü,2
mayis,202210345,2024,İlahiyat,18
mayis,202210345,2024,İlahiyat (m.t.o.k),16
mayis,202210345,2024,İletişim Ve Tasarımı,1
mayis,202210345,2024,İngiliz Dili Ve Edebiyatı,10
mayis,202210345,2024,İngilizce Mütercim Ve Tercümanlık,10
mayis,202210345,2024,İngilizce Öğretmenliği,15
mayis,202210345,2024,"İngilizce, Fransızca Mütercim Ve Tercümanlık",1
mayis,202210345,2024,İslami İlimler,8
mayis,202210345,2024,İslami İlimler (m.t.o.k),1
mayis,202210345,2024,İspanyol Dili Ve Edebiyatı,1
mayis,202210345,2024,İtalyan Dili Ve Edebiyatı,3
mayis,202210345,2024,İşletme,2
mayis,202210345,2024,Organik Tarım İşletmeciliği (yüksekokul),1
mayis,202210345,2024,Psikoloji,2
mayis,202210345,2024,Rekreasyon Yönetimi (yüksekokul),1
mayis,202210345,2024,Rus Dili Ve Edebiyatı,3
mayis,202210345,2024,Sağlık Yönetimi,2
mayis,202210345,2024,Siyaset Bilimi Ve Kamu Yönetimi,4
mayis,202210345,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,2
mayis,202210345,2024,Sosyal Hizmet,2
mayis,202210345,2024,Sosyoloji,1
mayis,202210345,2024,Turizm İşletmeciliği,1
mayis,202210345,2024,Turizm Rehberliği,1
mayis,202210345,2024,Türk Dili Ve Edebiyatı,1
mayis,202210345,2024,Türkçe Öğretmenliği,2
mayis,202210345,2024,Uluslararası İlişkiler,4
mayis,202210345,2024,Urdu Dili Ve Edebiyatı,1
mayis,202210345,2024,Çalışma Ekonomisi Ve Endüstri İlişkileri,2
mayis,202210345,2024,Çin Dili Ve Edebiyatı,1
mayis,202210345,2024,Çocuk Gelişimi,1
mayis,202210346,2022,Bilgi ve Belge Yönetimi,3
mayis,202210346,2022,Felsefe,2
mayis,202210346,2022,İlahiyat,1
mayis,202210346,2022,İlahiyat (M.T.O.K.),1
mayis,202210346,2022,Psikoloji,2
mayis,202210346,2022,Sosyoloji,1
mayis,202210346,2022,Tarih,4
mayis,202210346,2022,Yönetim Bilişim Sistemleri (Fakülte),1
mayis,202210346,2023,Bilgi ve Belge Yönetimi,4
mayis,202210346,2023,Ekonomi,1
mayis,202210346,2023,Felsefe,2
mayis,202210346,2023,İşletme,1
mayis,202210346,2023,Siyaset Bilimi ve Uluslararası İlişkiler,1
mayis,202210346,2023,Sosyal Hizmet (Fakülte),2
mayis,202210346,2023,Sosyoloji,1
mayis,202210346,2023,Yönetim Bilişim Sistemleri (Fakülte),8
mayis,202210346,2024,Aktüerya Bilimleri,1
mayis,202210346,2024,Arapça Öğretmenliği,2
mayis,202210346,2024,Bankacılık Ve Sigortacılık,1
mayis,202210346,2024,Bilgi Ve Belge Yönetimi,24
mayis,202210346,2024,Ekonomi,1
mayis,202210346,2024,Ekonomi Ve Finans,1
mayis,202210346,2024,Elektronik Ticaret Ve Yönetimi,1
mayis,202210346,2024,Fars Dili Ve Edebiyatı,1
mayis,202210346,2024,Gastronomi Ve Mutfak Sanatları,3
mayis,202210346,2024,Havacılık Yönetimi,1
mayis,202210346,2024,İktisat,1
mayis,202210346,2024,İlahiyat,3
mayis,202210346,2024,İnsan Kaynakları Yönetimi,1
mayis,202210346,2024,İşletme,10
mayis,202210346,2024,Kültür Varlıklarını Koruma Ve Onarım,2
mayis,202210346,2024,Lojistik Yönetimi,4
mayis,202210346,2024,Müzecilik,1
mayis,202210346,2024,Okul Öncesi Öğretmenliği,2
mayis,202210346,2024,Pazarlama,2
mayis,202210346,2024,Psikoloji,1
mayis,202210346,2024,Sağlık Yönetimi,11
mayis,202210346,2024,Sigortacılık,2
mayis,202210346,2024,Siyaset Bilimi Ve Kamu Yönetimi,2
mayis,202210346,2024,Sosyal Bilgiler Öğretmenliği,1
mayis,202210346,2024,Sosyal Hizmet,13
mayis,202210346,2024,Sosyal Hizmet (yüksekokul),2
mayis,202210346,2024,Sosyoloji,2
mayis,202210346,2024,Spor Yöneticiliği,2
mayis,202210346,2024,Turizm İşletmeciliği,5
mayis,202210346,2024,Turizm Ve Gastronomi Yönetimi Programları,1
mayis,202210346,2024,Uluslararası İlişkiler,2
mayis,202210346,2024,Uluslararası Ticaret Ve Finansman,2
mayis,202210346,2024,Uluslararası Ticaret Ve İşletmecilik,2
mayis,202210346,2024,Yerel Yönetimler,2
mayis,202210346,2024,Yönetim Bilişim Sistemleri,5
mayis,202210346,2024,Çalışma Ekonomisi Ve Endüstri İlişkileri,3
mayis,202210346,2024,Özel Eğitim Öğretmenliği,6
mayis,202210346,2024,Şehir Ve Bölge Planlama,2
mayis,202210347,2022,Bilgi ve Belge Yönetimi,59
mayis,202210347,2022,Bilim Tarihi,1
mayis,202210347,2022,Coğrafya,6
mayis,202210347,2022,Çalışma Ekonomisi ve Endüstri İlişkileri,4
mayis,202210347,2022,Çocuk Gelişimi (Fakülte),2
mayis,202210347,2022,Ekonometri,1
mayis,202210347,2022,Ekonomi,2
mayis,202210347,2022,Felsefe,1
mayis,202210347,2022,Görsel İletişim Tasarımı,1
mayis,202210347,2022,Halkla İlişkiler ve Reklamcılık (Fakülte),4
mayis,202210347,2022,Halkla İlişkiler ve Tanıtım,3
mayis,202210347,2022,İç Mimarlık ve Çevre Tasarımı,3
mayis,202210347,2022,İktisat,1
mayis,202210347,2022,İlahiyat,1
mayis,202210347,2022,İlahiyat (M.T.O.K.),8
mayis,202210347,2022,İslam İktisadı ve Finans,3
mayis,202210347,2022,İşletme,8
mayis,202210347,2022,Kuyumculuk ve Mücevher Tasarımı (Fakülte),1
mayis,202210347,2022,Kültür Varlıklarını Koruma ve Onarım (Fakülte),1
mayis,202210347,2022,Kültür Varlıklarını Koruma ve Onarım (Yüksekokul),1
mayis,202210347,2022,Medya ve Görsel Sanatlar,1
mayis,202210347,2022,Medya ve İletişim,1
mayis,202210347,2022,Ön Lisans,55
mayis,202210347,2022,Psikoloji,3
mayis,202210347,2022,"Radyo, Televizyon ve Sinema",1
mayis,202210347,2022,Sağlık Yönetimi (Fakülte),2
mayis,202210347,2022,Sanat Tarihi,1
mayis,202210347,2022,Siyaset Bilimi ve Kamu Yönetimi,1
mayis,202210347,2022,Siyaset Bilimi ve Uluslararası İlişkiler,1
mayis,202210347,2022,Sosyal Hizmet (Açıköğretim),1
mayis,202210347,2022,Sosyal Hizmet (Fakülte),2
mayis,202210347,2022,Sosyoloji,6
mayis,202210347,2022,Tarih,10
mayis,202210347,2022,Tekstil ve Moda Tasarımı (Fakülte),1
mayis,202210347,2022,Türk Dili ve Edebiyatı,3
mayis,202210347,2022,Uluslararası İlişkiler,4
mayis,202210347,2022,Uluslararası Ticaret ve Finansman (Fakülte),2
mayis,202210347,2022,Uluslararası Ticaret ve İşletmecilik (Fakülte),2
mayis,202210347,2022,Yeni Medya ve İletişim,2
mayis,202210347,2022,Yönetim Bilişim Sistemleri (Fakülte),10
mayis,202210347,2022,Yönetim Bilişim Sistemleri (Yüksekokul),2
mayis,202210347,2023,Antropoloji,1
mayis,202210347,2023,Arkeoloji,1
mayis,202210347,2023,Bankacılık ve Sigortacılık (Fakülte),1
mayis,202210347,2023,Bilgi ve Belge Yönetimi,37
mayis,202210347,2023,Bilgisayar Bilimleri,2
mayis,202210347,2023,Coğrafya,6
mayis,202210347,2023,Fars Dili ve Edebiyatı,1
mayis,202210347,2023,Felsefe,2
mayis,202210347,2023,Finans ve Bankacılık (Fakülte),3
mayis,202210347,2023,Fizyoterapi ve Rehabilitasyon (Fakülte),1
mayis,202210347,2023,Grafik Tasarımı,1
mayis,202210347,2023,İç Mimarlık ve Çevre Tasarımı,3
mayis,202210347,2023,İngilizce Mütercim ve Tercümanlık (Fakülte),1
mayis,202210347,2023,İnsan Kaynakları Yönetimi,1
mayis,202210347,2023,İş Sağlığı ve Güvenliği (Fakülte),1
mayis,202210347,2023,Kamu Yönetimi,1
mayis,202210347,2023,Kültür Varlıklarını Koruma ve Onarım (Fakülte),1
mayis,202210347,2023,Müzecilik,1
mayis,202210347,2023,Ön Lisans,35
mayis,202210347,2023,Protohistorya ve Ön Asya Arkeolojisi,1
mayis,202210347,2023,Psikoloji,6
mayis,202210347,2023,Sağlık Yönetimi (Fakülte),3
mayis,202210347,2023,Siyaset Bilimi ve Kamu Yönetimi,1
mayis,202210347,2023,Siyaset Bilimi ve Uluslararası İlişkiler,2
mayis,202210347,2023,Sosyal Hizmet (Fakülte),2
mayis,202210347,2023,Sosyoloji,1
mayis,202210347,2023,Tarih,4
mayis,202210347,2023,Tarih Öncesi Arkeolojisi,1
mayis,202210347,2023,Türk Dili ve Edebiyatı,2
mayis,202210347,2023,Uluslararası Ticaret ve İşletmecilik (Fakülte),1
mayis,202210347,2023,Yeni Medya ve İletişim,1
mayis,202210347,2023,Yönetim Bilişim Sistemleri (Açıköğretim),1
mayis,202210347,2023,Yönetim Bilişim Sistemleri (Fakülte),9
mayis,202210347,2024,Bilgi Güvenliği Teknolojisi,1
mayis,202210347,2024,Bilgi Ve Belge Yönetimi,75
mayis,202210347,2024,Ekonomi,4
mayis,202210347,2024,Elektronik Ticaret Ve Yönetimi (açıköğretim),1
mayis,202210347,2024,Felsefe,5
mayis,202210347,2024,Finans Ve Bankacılık,4
mayis,202210347,2024,Fizyoterapi Ve Rehabilitasyon,2
mayis,202210347,2024,Gastronomi Ve Mutfak Sanatları,3
mayis,202210347,2024,Gazetecilik,1
mayis,202210347,2024,Görsel İletişim Tasarımı,3
mayis,202210347,2024,Halkla İlişkiler Ve Tanıtım,2
mayis,202210347,2024,Havacılık Yönetimi (açıköğretim),2
mayis,202210347,2024,Hemşirelik,8
mayis,202210347,2024,İktisat,3
mayis,202210347,2024,İlahiyat,2
mayis,202210347,2024,İngiliz Dili Ve Edebiyatı,2
mayis,202210347,2024,İngilizce Mütercim Ve Tercümanlık,3
mayis,202210347,2024,İngilizce Öğretmenliği,2
mayis,202210347,2024,İnsan Kaynakları Yönetimi,1
mayis,202210347,2024,İslami İlimler,1
mayis,202210347,2024,İşletme (açıköğretim),2
mayis,202210347,2024,Kamu Yönetimi,2
mayis,202210347,2024,Maliye,3
mayis,202210347,2024,Maliye (açıköğretim),1
mayis,202210347,2024,Muhasebe Ve Finans Yönetimi (yüksekokul),1
mayis,202210347,2024,Psikoloji,5
mayis,202210347,2024,"Radyo, Televizyon Ve Sinema",2
mayis,202210347,2024,Rekreasyon Yönetimi,1
mayis,202210347,2024,Sanat Tarihi,1
mayis,202210347,2024,Sağlık Yönetimi,2
mayis,202210347,2024,Sağlık Yönetimi (açıköğretim),2
mayis,202210347,2024,Sigortacılık Ve Sosyal Güvenlik,1
mayis,202210347,2024,Siyaset Bilimi Ve Kamu Yönetimi,8
mayis,202210347,2024,Siyaset Bilimi Ve Kamu Yönetimi (açıköğretim),2
mayis,202210347,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,5
mayis,202210347,2024,Sosyal Hizmet,8
mayis,202210347,2024,Sosyal Hizmet (açıköğretim),1
mayis,202210347,2024,Tarih,2
mayis,202210347,2024,Turizm İşletmeciliği,2
mayis,202210347,2024,Turizm Ve Gastronomi Yönetimi Programları,2
mayis,202210347,2024,Türk Dili Ve Edebiyatı,1
mayis,202210347,2024,Uluslararası İlişkiler,4
mayis,202210347,2024,Uluslararası Ticaret Ve Finansman,1
mayis,202210347,2024,Uluslararası Ticaret Ve Lojistik (açıköğretim),1
mayis,202210347,2024,Yeni Medya Ve İletişim,2
mayis,202210347,2024,Yerel Yönetimler,2
mayis,202210347,2024,Yönetim Bilişim Sistemleri,13
mayis,202210347,2024,Çalışma Ekonomisi Ve Endüstri İlişkileri,1
mayis,202210347,2024,Çalışma Ekonomisi Ve Endüstri İlişkileri (açıköğretim),1
mayis,202210348,2022,Amerikan Kültürü ve Edebiyatı,1
mayis,202210348,2022,Arap Dili ve Edebiyatı,2
mayis,202210348,2022,Arapça Mütercim ve Tercümanlık (Fakülte),2
mayis,202210348,2022,Arapça Öğretmenliği,2
mayis,202210348,2022,Çeviribilimi,2
mayis,202210348,2022,Dilbilimi,1
mayis,202210348,2022,İngiliz Dili ve Edebiyatı,31
mayis,202210348,2022,İngilizce Mütercim ve Tercümanlık (Fakülte),12
mayis,202210348,2022,İngilizce Öğretmenliği,7
mayis,202210348,2022,Karşılaştırmalı Edebiyat,1
mayis,202210348,2022,Kore Dili ve Edebiyatı,1
mayis,202210348,2023,Alman Dili ve Edebiyatı,1
mayis,202210348,2023,Almanca Mütercim ve Tercümanlık (Fakülte),1
mayis,202210348,2023,Antropoloji,1
mayis,202210348,2023,Çeviribilimi,2
mayis,202210348,2023,Dilbilimi,2
mayis,202210348,2023,Felsefe,3
mayis,202210348,2023,Fransız Dili ve Edebiyatı,1
mayis,202210348,2023,İngiliz Dili ve Edebiyatı,63
mayis,202210348,2023,İngilizce Mütercim ve Tercümanlık (Fakülte),33
mayis,202210348,2023,İngilizce Mütercim ve Tercümanlık (Yüksekokul),2
mayis,202210348,2023,İngilizce Öğretmenliği,6
mayis,202210348,2023,İspanyol Dili ve Edebiyatı,1
mayis,202210348,2023,Psikoloji,2
mayis,202210348,2023,Rus Dili ve Edebiyatı,2
mayis,202210348,2023,Rusça Mütercim ve Tercümanlık (Fakülte),1
mayis,202210348,2023,Sanat Tarihi,1
mayis,202210348,2023,Sosyoloji,2
mayis,202210348,2023,Türk Dili ve Edebiyatı,2
mayis,202210348,2024,Alman Dili Ve Edebiyatı,1
mayis,202210348,2024,Almanca Mütercim Ve Tercümanlık,2
mayis,202210348,2024,Amerikan Kültürü Ve Edebiyatı,10
mayis,202210348,2024,Astronomi Ve Uzay Bilimleri,1
mayis,202210348,2024,Fransızca Mütercim Ve Tercümanlık,3
mayis,202210348,2024,İngiliz Dilbilimi,2
mayis,202210348,2024,İngiliz Dili Ve Edebiyatı,88
mayis,202210348,2024,İngilizce Mütercim Ve Tercümanlık,48
mayis,202210348,2024,İngilizce Öğretmenliği,61
mayis,202210348,2024,İspanyol Dili Ve Edebiyatı,1
mayis,202210348,2024,İtalyan Dili Ve Edebiyatı,1
mayis,202210348,2024,Kore Dili Ve Edebiyatı,1
mayis,202210348,2024,Psikoloji,8
mayis,202210348,2024,Çeviribilimi,1
mayis,202210348,2024,Şehir Ve Bölge Planlama,1
mayis,202210349,2022,Alman Dili ve Edebiyatı,9
mayis,202210349,2022,Almanca Mütercim ve Tercümanlık (Fakülte),5
mayis,202210349,2022,Almanca Öğretmenliği,6
mayis,202210349,2022,Amerikan Kültürü ve Edebiyatı,5
mayis,202210349,2022,Arap Dili ve Edebiyatı,2
mayis,202210349,2022,Arapça Mütercim ve Tercümanlık (Fakülte),3
mayis,202210349,2022,Çeviribilimi,2
mayis,202210349,2022,Fizyoterapi ve Rehabilitasyon (Fakülte),1
mayis,202210349,2022,Fransız Dili ve Edebiyatı,2
mayis,202210349,2022,Fransızca Mütercim ve Tercümanlık,1
mayis,202210349,2022,Fransızca Öğretmenliği,6
mayis,202210349,2022,İngiliz Dili ve Edebiyatı,165
mayis,202210349,2022,İngilizce Mütercim ve Tercümanlık (Fakülte),55
mayis,202210349,2022,İngilizce Mütercim ve Tercümanlık (Yüksekokul),6
mayis,202210349,2022,İngilizce Öğretmenliği,60
mayis,202210349,2022,Japon Dili ve Edebiyatı,1
mayis,202210349,2022,Karşılaştırmalı Edebiyat,1
mayis,202210349,2022,Kore Dili ve Edebiyatı,1
mayis,202210349,2022,Ön Lisans,2
mayis,202210349,2022,Rus Dili ve Edebiyatı,6
mayis,202210349,2022,Turizm Rehberliği (Fakülte),2
mayis,202210349,2022,Turizm Rehberliği (Yüksekokul),1
mayis,202210349,2023,Alman Dili ve Edebiyatı,3
mayis,202210349,2023,Almanca Mütercim ve Tercümanlık (Fakülte),1
mayis,202210349,2023,Almanca Öğretmenliği,4
mayis,202210349,2023,Amerikan Kültürü ve Edebiyatı,9
mayis,202210349,2023,Çağdaş Yunan Dili ve Edebiyatı,1
mayis,202210349,2023,Dilbilimi,6
mayis,202210349,2023,Eski Yunan Dili ve Edebiyatı,2
mayis,202210349,2023,Fransız Dili ve Edebiyatı,3
mayis,202210349,2023,Fransızca Mütercim ve Tercümanlık,3
mayis,202210349,2023,Fransızca Öğretmenliği,5
mayis,202210349,2023,İngiliz Dilbilimi,1
mayis,202210349,2023,İngiliz Dili ve Edebiyatı,160
mayis,202210349,2023,İngilizce Mütercim ve Tercümanlık (Fakülte),49
mayis,202210349,2023,İngilizce Mütercim ve Tercümanlık (Yüksekokul),9
mayis,202210349,2023,İngilizce Öğretmenliği,40
mayis,202210349,2023,Ön Lisans,21
mayis,202210349,2023,Turizm Rehberliği (Fakülte),3
mayis,202210349,2024,Alman Dili Ve Edebiyatı,28
mayis,202210349,2024,Almanca Mütercim Ve Tercümanlık,11
mayis,202210349,2024,Almanca Öğretmenliği,15
mayis,202210349,2024,Amerikan Kültürü Ve Edebiyatı,10
mayis,202210349,2024,Arap Dili Ve Edebiyatı,6
mayis,202210349,2024,Arapça Mütercim Ve Tercümanlık,5
mayis,202210349,2024,Arapça Öğretmenliği,5
mayis,202210349,2024,Dil Ve Konuşma Terapisi,1
mayis,202210349,2024,Dilbilimi,10
mayis,202210349,2024,Eski Yunan Dili Ve Edebiyatı,3
mayis,202210349,2024,Fars Dili Ve Edebiyatı,3
mayis,202210349,2024,Fransız Dili Ve Edebiyatı,12
mayis,202210349,2024,Fransızca Mütercim Ve Tercümanlık,6
mayis,202210349,2024,Fransızca Öğretmenliği,15
mayis,202210349,2024,Grafik Sanatlar (açıköğretim),1
mayis,202210349,2024,Görsel İletişim Tasarımı,1
mayis,202210349,2024,Görsel İletişim Tasarımı (açıköğretim),1
mayis,202210349,2024,Hemşirelik,1
mayis,202210349,2024,Hititoloji,1
mayis,202210349,2024,İngiliz Dilbilimi,2
mayis,202210349,2024,İngiliz Dili Ve Edebiyatı,349
mayis,202210349,2024,İngilizce Mütercim Ve Tercümanlık,147
mayis,202210349,2024,İngilizce Öğretmenliği,131
mayis,202210349,2024,"İngilizce, Fransızca Mütercim Ve Tercümanlık",1
mayis,202210349,2024,İspanyol Dili Ve Edebiyatı,5
mayis,202210349,2024,İspanyolca Mütercim Ve Tercümanlık,1
